Survey ID,Product Name,Print Customer Region,LTR,Source Type,Survey language,Review Source,Star Rating,Product Family,Supplies Family,Printer Family,Model Name,Combined Text,Ink Supply Type,token_count,Response Date,Month of Response Date,predicted_level1,TextBlob_Sentiment,TextBlob_NaiveBayes_Sentiment,NLTK_Vader_Sentiment,Sentiment_Label_TB,Sentiment_Label_TB_NB,Sentiment_Label_VADER,True_Label,Predicted_Label_NB
382333057,HP OfficeJet 8010 series,US,10,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet 8015e All-in-One Printer,I've been using HP products for 30 years for homework and office. I've never had issues with performance of the equipment and if I did it was minor and easily remedied. The instant ink instant paper option especially when I was in school was so convenient and gave me one less thing to think about. I love the HP assistant and the troubleshooting features that easily give me a review of the health of all of my devices.,IIC,78,22-04-24 16:05,01-04-24 0:00,Instant Ink related,0.14375,pos,0.8658,Positive,Positive,Positive,Positive,Positive
378083348,ENVY 6400 All-in-One Printer series,US,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6458e All-in-One Printer,"The buttons on the control panel are not intuitive and not explained very well. Also, the print cartridge ran out at 44 pages.",IPH,23,05-04-24 16:54,01-04-24 0:00,Others,0.2,pos,-0.2572,Positive,Positive,Negative,Negative,Neutral
379481146,HP ENVY 6432e All-in-One Printer,ES,7,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6432e All-in-One Printer,"I really like the system and I find it very competitive in price. Since I have it I have forgotten about the ink problem. Excellent.

 The problem is the connection to the printer. Something happens, I don't know what, that there are times when we cannot print, as if it were something due to the program that launches the application. There are times when it prints without problems and other times when it says offline...",IPH,75,15-04-24 3:00,01-04-24 0:00,Printer Hardware/Printing issues,0.23,pos,0.5337,Positive,Positive,Positive,Positive,Positive
383572743,HP 61 2-pack Black Original Ink Cartridges,US,2,Web Reviews,English,Amazon US,1,Supplies - Ink,Pyramid Refresh,,HP 61 2-pack Black Original Ink Cartridges,Neither of these cartridges work in my HP Envy printer despite numerous tries to get them working.,IPH,17,15-04-24 1:00,01-04-24 0:00,Others,-0.05,pos,-0.2732,Negative,Positive,Negative,Negative,Negative
384957033,HP ENVY Inspire 7255e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7255e All-in-One Printer,We didn't even have it for 3 weeks and it stopped printing even with new ink i had purchased. it was really junk. went out and bought a New Brother printer,IPH,31,29-04-24 3:01,01-04-24 0:00,Others,0.157575758,neg,-0.2263,Positive,Negative,Negative,Negative,Negative
376687746,ENVY 6000 All-in-One Printer series,GB,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6022e All-in-One Printer,"The first machine broke in a few minutes: the caps covering the ink cartridges are very flimsy and one just popped out.  he replacement machine works, but seemingly wot accept the ink purchased for the first machine (I had a lot of printing to do so didn't want to use the trail packs) - which is annoying as ink isn't cheap.  I have no idea how to scan - not covered in the instructions with the machine but hopefully google will help in due course",IPH,85,02-04-24 23:53,01-04-24 0:00,Others,-0.003571429,pos,0.7671,Negative,Positive,Positive,Neutral,Negative
380674692,HP OfficeJet Pro 9010 series,DE,6,HPS Surveys,German,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9012e All-in-One Printer,"I am not happy with the printer! It is noisy and was delivered without a cartridge. So never again HP!

 I received the printer and unfortunately the cartridges from
 Magenta color and yellow color as well as black color have low completeness!I have the supplier email with pictures of the installation!
 Here is his answer:
 Hello Mr Mulla,

 We tried to complain about the printer. Unfortunately, as the printer is not defective, we cannot open a return. According to HP, the fluctuations in the filling of the ink cartridges are completely normal and not a reason for a complaint.

 I am very sorry.
 Now the question is, do you supply such cartridges? That is not acceptable, the cartridges are very expensive!",IIC,121,16-04-24 5:50,01-04-24 0:00,Print quality,-0.273263889,pos,-0.8867,Negative,Positive,Negative,Neutral,Neutral
385474138,HP DeskJet 4155e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,Was under the impression when I bought it that I can use the ink without having to have an account with a credit card number added to it as printer page I should be able to print at any time without having to pay money,IPH,45,30-04-24 6:53,01-04-24 0:00,Instant Ink related,0.5,pos,0.6244,Positive,Positive,Positive,Negative,Negative
378841842,HP OfficeJet Pro 8020 series,US,0,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8028e All-in-One Printer,"I had the printer less than 3 years and did not use it very much. Had to buy expensive HP ink. Now have $87 of new ink without a printer to use it in. Even though I bought the exact same printer, because it was on sale and I had all the ink, I would not recommend this printer, nor will I buy another HP, unless I end up in the same boat.",IIC,73,11-04-24 20:55,01-04-24 0:00,"Cost, Customer experience & expectation",-0.002900433,pos,-0.2755,Negative,Positive,Negative,Negative,Negative
377593043,HP OfficeJet Pro 8025e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,You are an unethical company.  You force people to continue to buy your cartridges or you bring their printers.,IIC,19,05-04-24 2:58,01-04-24 0:00,Others,0,pos,-0.5106,Neutral,Positive,Negative,Negative,Positive
381185446,HP OfficeJet Pro 9022e All-in-One Printer,DE,5,HPS Surveys,German,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9022e All-in-One Printer,"For weeks, every copy has contained a black line running lengthwise.
 When sending normal print jobs via PC, the system often gives a message that intervention is required on the printer, without specifying the alleged fault or showing how to diagnose the printer. Printing can still be carried out - despite the message.
 The printer is 1.50 m away from the router. Nevertheless, it often complains about a weak WiFi signal",IIC,71,22-04-24 1:18,01-04-24 0:00,Printer Hardware/Printing issues,-0.122916667,pos,-0.802,Negative,Positive,Negative,Neutral,Neutral
380910092,HP OfficeJet Pro 9015 All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan,HP OfficeJet Pro 9015 All-in-One Printer,"Black ink not allow to print only, requires all colors,   no good.",IIC,12,19-04-24 12:47,01-04-24 0:00,"Print quality, Cartridge Problem",-0.172222222,pos,0.0088,Negative,Positive,Neutral,Neutral,Positive
380830185,HP OfficeJet Pro 9020 series,US,0,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9025e All-in-One Printer,The printer wasn't bad when it worked. Dealing with some of the customer service dept is ridiculous. I spent too much time on the phone and I am still without a working printer.  My printer is still under warranty.  HP sent a refurbished printer and I am still waiting for new in carts bc I have the ink plan and they carts were locked.  The rep said I would have it by yesterday.  It's still not here.,IIC,77,18-04-24 20:51,01-04-24 0:00,"Instant Ink related, Customer experience & expectation, Printer Hardware/Printing issues",-0.159393939,pos,0.09,Negative,Positive,Positive,Negative,Negative
378599116,HP DeskJet 4158e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4158e All-in-One Printer,"This printer has worked sporadically from the start. Called HP and they tell me it is already an antique and not under warranty. It has been a dust collector for 11 months. HP support was useless and tried to hook me up with an unknown source who demanded $250 up front and wanted to take over my computer. Who knows if they were reliable? So, I have a plastic dustcatcher that does not work. I bought ink just to print once, and then it will not work. What is on the market today is junk. My husband had an HP printer that was phenomenal,  but quality has left the HP building.
I have reinstalled this printer, connected with printer cable, worked hours on end with it. It has decided to print, but who knows if it will print tomorrow? The next time it works, the ink will probably need to be replaced, another MAJOR flaw with HP printers. Going with ecotank. Have never gotten my money's worth with this printer, in fact, in the hole due to having to replace ink cartridges in attempts to have it function.",IPH,188,09-04-24 0:04,01-04-24 0:00,"Printer Hardware/Printing issues, Cartridge Problem",0.0171875,pos,0.2982,Positive,Positive,Positive,Negative,Negative
383755297,ENVY Inspire 7200e All-in-One Printer series,FR,7,HPS Surveys,French (France),,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7224e All-in-One Printer,"having problems setting up my new printer, but great problem solving team. everything was managed and problem resolved. On the other hand, bad information given by the Boulanger reseller on the cartridges",IPH,32,26-04-24 0:42,01-04-24 0:00,Cartridge Problem,0.027840909,pos,0.34,Positive,Positive,Positive,Positive,Positive
388009931,HP 305XL High Yield Black Original Ink Cartridge,IT,10,Web Reviews,Italian,Amazon IT,5,Supplies - Ink,Obelisk,,HP 305XL High Yield Black Original Ink Cartridge,"La cartuccia è originale, 100% compatibile. Istallazione facile e veloce. Tutto ok 👍",IPH,13,14-04-24 1:00,01-04-24 0:00,Others,0.5,neg,0.296,Positive,Negative,Positive,Positive,Positive
388517861,HP 962XL High Yield Black Original Ink Cartridge,US,8,Web Reviews,English,Amazon US,4,Supplies - Ink,Magnus,,HP 962XL High Yield Black Original Ink Cartridge,"I just opened a box of black 962xl HP copier ink April 25, 2024. I bought it in January. When I opened 1 corner of the box to remove the Ink, it was leaking everywhere. I had it stored in a lock & lock box that is air proof & water proof. There was a small piece of black plastic MISSING off of the cartridge I noticed after Inspecting it. I installed the cartridge anyway to see if it would work, after I patted the outer cartridge dry from leaking black ink. The copier refused it saying it was a ""Supply Issue"". Printer said to install a different black cartridge. I didn't have another one. I removed broken one & reinstalled it, but the printer refused it again. This was obviously a manufacturers defect. It has been over 3 months so I knew I wouldn't get any refund. I threw away $51+ in trash. Thankfully Amazon can deliver next day. I do appreciate the fact that Amazon sells the ink I need. I wish HP would restart their recycling program for their ink cartridges. It breaks my heart to throw empties in regular garbage that goes to the dump. I'll never ""stock up"" again though with HP inks",IIC,208,26-04-24 1:00,01-04-24 0:00,"Customer experience & expectation, Cartridge problem, Logistic Handling, Print quality",-0.131944444,neg,-0.0172,Negative,Negative,Neutral,Positive,Positive
382119860,HP ENVY 5010 All-in-One Printer,GB,9,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Verona,HP ENVY 5010 All-in-One Printer,"I have found the printer to be of excellent quality, and a positive work horse for all of my home printing needs.  The fact that HP also send me inks when I need them is also very helpful.",IPH,38,20-04-24 7:25,01-04-24 0:00,"General satisfied, Instant Ink related, Print quality",0.475757576,pos,0.8858,Positive,Positive,Positive,Positive,Positive
378036475,HP OfficeJet Pro 9020 series,DE,4,HPS Surveys,German,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9022e All-in-One Printer,"It could be better. The lifespan of the printers is not very long, the cartridges do not always work, had bad experience with 8012, now had to throw away 9 new original cartridges.",IIC,33,06-04-24 1:20,01-04-24 0:00,Others,0.066118881,neg,0.1779,Positive,Negative,Positive,Neutral,Neutral
383569222,HP 952 3-pack Cyan/Magenta/Yellow Original Ink Cartridges,US,8,Web Reviews,English,Amazon US,4,Supplies - Ink,Supernesta,,HP 952 3-pack Cyan/Magenta/Yellow Original Ink Cartridges,Is as avertised,IIC,3,01-04-24 1:00,01-04-24 0:00,Others,0,pos,0,Neutral,Positive,Neutral,Positive,Positive
383719409,DeskJet 2800e All-in-One Printer series,GB,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Tassel Yeti,HP DeskJet 2820e All-in-One Printer,"I have always found out Hp to be very useful in ordering ink when the ink from my printer runs, and now also going to get paper.",IPH,27,26-04-24 5:45,01-04-24 0:00,"Customer experience & expectation, Instant Ink related",0.39,neg,0.4927,Positive,Negative,Positive,Positive,Positive
388515515,HP 301XL High Yield Black Original Ink Cartridge,IT,10,Web Reviews,Italian,Amazon IT,5,Supplies - Ink,Pyramid Refresh,,HP 301XL High Yield Black Original Ink Cartridge,Prodotto buono e spedito in tempi brevi!,IPH,7,02-04-24 1:00,01-04-24 0:00,Others,0,pos,0,Neutral,Positive,Neutral,Positive,Positive
386315356,HP 304 Black Original Ink Cartridge,DE,10,Web Reviews,German,Amazon DE,5,Supplies - Ink,Dolmen Refresh,,HP 304 Black Original Ink Cartridge,Kein Missfallen. Alles wie erwartet. Gerne wieder.,IPH,7,13-04-24 1:00,01-04-24 0:00,Others,0,pos,0,Neutral,Positive,Neutral,Positive,Positive
380391140,HP OfficeJet Pro 8020 series,US,6,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8028e All-in-One Printer,About of black ink first day and the new ink takes 9 days to deliver.,IIC,15,13-04-24 19:14,01-04-24 0:00,Logistic Handling,0.073232323,pos,0,Positive,Positive,Neutral,Neutral,Positive
378394785,HP OfficeJet Pro 8030 series,US,5,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8034e All-in-One Printer,"I am an HP printer user. My last printer, OfficeJet 8025 series lasted seven years. I doubt my new OfficeJet 8034e will last three years. The paper feeder is flimsy and difficult to load, the return pushes the paper upwards which limits the number of pages it can hold, the low volume ink delivery will be very expensive to operate and it was my mistake to buy a printer that does not have two sided copy although it has a automatic feeder system.",IIC,83,07-04-24 19:00,01-04-24 0:00,"Customer experience & expectation, Logistic Handling",-0.168939394,pos,-0.802,Negative,Positive,Negative,Neutral,Negative
378169708,HP DeskJet 2742e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2742e All-in-One Printer,"The Instant Ink program is a scam  I paid in for months  but didn't use the printer much so when I went to print the black ink was dried up and I didn't have a replacement on hand.  So I cancelled the service and you guys turned off the color ink, even though I paid your company enough money over that course of time to buy a color ink cartridge.   That's a dick move on your part.   I won't ever buy HP again.",IPH,83,07-04-24 5:01,01-04-24 0:00,"Cartridge Problem, Customer experience & expectation, Print quality, Instant Ink related",-0.033333333,pos,-0.664,Negative,Positive,Negative,Negative,Negative
375693886,HP OfficeJet 3833 All-in-One Printer,ES,6,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Shaolin,HP OfficeJet 3833 All-in-One Printer,"It's a little big and noisy, the ink doesn't last long.
 Furthermore, I have contracted idink and I still have not received anything.",IPH,23,02-04-24 9:36,01-04-24 0:00,Customer experience & expectation,-0.059375,pos,-0.1119,Negative,Positive,Negative,Neutral,Neutral
